URL,Title,Price,Rating,Processor,RAM,Memory Speed,Storage,GPU,GPU RAM Size
https://www.amazon.com/ASUS-Gaming-Laptop-Tablet-Display/dp/B0BWHK29QK/ref=mp_s_a_1_22?dib=eyJ2IjoiMSJ9.9rHDwnisHjc3KGENNN9yO_yxj6RGC7ZXQRN2_B1HswNSpo_1TqpUvYOnPMiA_gngJlmz6Be1XkgCsG2--9PKK4Ff-YNiGdZfryIzqDFpdibvi_GsTdjNh6HUhyt8gdBJerMF-r6txWYhHFdtLY8RhOHZIPzqcEVTDnJntR8B4NzzZJLZctfX5mnHEivYdP-cwQQ_b1v6nK54nbAVs8TZPQ.ogSyFmbS76gBRWKlf6W6lVnQNH-nEkLAaCpwr4eRb8o&dib_tag=se&keywords=gaming+laptops&qid=1723289881&sr=8-22,N/A,"ASUS ROG Flow Z13 (2023) Gaming Laptop Tablet, 13.4” Nebula Display 16:10 QHD 165Hz, GeForce RTX 4050, Intel Core i9-13900H, 16GB LPDDR5, 1TB PCIe SSD, Wi-Fi 6E, Windows 11, GZ301VU-DS94,Black",4.5 out of 5 stars,5.4 GHz core_i9,16 GB LPDDR5,2400 MHz,1 TB SSD,NVIDIA GeForce RTX 4050,16 GB
https://www.amazon.com/Acer-Chromebook-516-GE-i5-1240P/dp/B0C42WYCJ9/ref=mp_s_a_1_28?dib=eyJ2IjoiMSJ9.9rHDwnisHjc3KGENNN9yO_yxj6RGC7ZXQRN2_B1HswNSpo_1TqpUvYOnPMiA_gngJlmz6Be1XkgCsG2--9PKK4Ff-YNiGdZfryIzqDFpdibvi_GsTdjNh6HUhyt8gdBJerMF-r6txWYhHFdtLY8RhOHZIPzqcEVTDnJntR8B4NzzZJLZctfX5mnHEivYdP-cwQQ_b1v6nK54nbAVs8TZPQ.ogSyFmbS76gBRWKlf6W6lVnQNH-nEkLAaCpwr4eRb8o&dib_tag=se&keywords=gaming+laptops&qid=1723289881&sr=8-28,N/A,"Acer Chromebook 516 GE 16'' QHD (Intel 12th Gen Core i5-1240P, 8GB RAM, 256GB PCIe SSD, RGB Backlit) Cloud Gaming & Business Laptop, WiFi 6E, RJ45, FHD, IST Cable, Chrome OS - 2023, Titanium Gray",4.2 out of 5 stars,1.2 GHz apple_ci5,8 GB LPDDR4X,4266 MHz,256 GB SSD,Intel Iris Xe Graphics,8 GB
https://www.amazon.com/Lenovo-LOQ-15IRH8-4050-15-6-i5-13500H/dp/B0C4JC7X6J/ref=mp_s_a_1_29?dib=eyJ2IjoiMSJ9.9rHDwnisHjc3KGENNN9yO_yxj6RGC7ZXQRN2_B1HswNSpo_1TqpUvYOnPMiA_gngJlmz6Be1XkgCsG2--9PKK4Ff-YNiGdZfryIzqDFpdibvi_GsTdjNh6HUhyt8gdBJerMF-r6txWYhHFdtLY8RhOHZIPzqcEVTDnJntR8B4NzzZJLZctfX5mnHEivYdP-cwQQ_b1v6nK54nbAVs8TZPQ.ogSyFmbS76gBRWKlf6W6lVnQNH-nEkLAaCpwr4eRb8o&dib_tag=se&keywords=gaming+laptops&qid=1723289881&sr=8-29,N/A,"Lenovo LOQ 15IRH8 - Gaming Laptop Computer - NVIDIA GeForce RTX 4050-15.6"" FHD - 144Hz - Intel Core i5-13500H - 8GB RAM - 1TB SSD - Windows 11 - Storm Grey - 3-Month Xbox GamePass Included",4.4 out of 5 stars,5200 MHz apple_ci5,SODIMM, ,SSD,NVIDIA GeForce RTX 4050,6 GB
https://www.amazon.com/Dell-G16-7630-Gaming-Laptop/dp/B0C3HZ6PV4/ref=mp_s_a_1_27?dib=eyJ2IjoiMSJ9.9rHDwnisHjc3KGENNN9yO_yxj6RGC7ZXQRN2_B1HswNSpo_1TqpUvYOnPMiA_gngJlmz6Be1XkgCsG2--9PKK4Ff-YNiGdZfryIzqDFpdibvi_GsTdjNh6HUhyt8gdBJerMF-r6txWYhHFdtLY8RhOHZIPzqcEVTDnJntR8B4NzzZJLZctfX5mnHEivYdP-cwQQ_b1v6nK54nbAVs8TZPQ.ogSyFmbS76gBRWKlf6W6lVnQNH-nEkLAaCpwr4eRb8o&dib_tag=se&keywords=gaming+laptops&qid=1723289881&sr=8-27,N/A,"Dell G16 G-Series 7630 Gaming Laptop - 16-inch QHD+ 165Hz, 3ms, Intel Core i9-13900HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home, Onsite Service - Metallic Nightshade",4.0 out of 5 stars,5.4 GHz core_i9,16 GB DDR5,4800 MHz,1 TB SSD,NVIDIA® GeForce RTX™ 4070,8 GB
https://www.amazon.com/HP-Pavilion-Generation-i7-1355U-14-eh1299nr/dp/B0BVDNQYXL/ref=mp_s_a_1_30?dib=eyJ2IjoiMSJ9.9rHDwnisHjc3KGENNN9yO_yxj6RGC7ZXQRN2_B1HswNSpo_1TqpUvYOnPMiA_gngJlmz6Be1XkgCsG2--9PKK4Ff-YNiGdZfryIzqDFpdibvi_GsTdjNh6HUhyt8gdBJerMF-r6txWYhHFdtLY8RhOHZIPzqcEVTDnJntR8B4NzzZJLZctfX5mnHEivYdP-cwQQ_b1v6nK54nbAVs8TZPQ.ogSyFmbS76gBRWKlf6W6lVnQNH-nEkLAaCpwr4eRb8o&dib_tag=se&keywords=gaming+laptops&qid=1723289881&sr=8-30,N/A,"HP Pavilion Plus 14 inch Laptop, 2.8K OLED Display, 13th Generation Intel Core i7-1355U, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2050 Graphics, Windows 11 Pro, 14-eh1299nr (2023)",4.1 out of 5 stars,5 GHz core_i7,16 DDR4, ,1 TB SSD,NVIDIA GeForce RTX 2050, 
https://www.amazon.com/HP-Display-i3-1125G4-Processor-Windows/dp/B0C3RN5Y81/ref=mp_s_a_1_31?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-31,N/A,"HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 32GB RAM, 2TB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",4.3 out of 5 stars,2 GHz core_i3_family,32 GB DDR4, ,2 TB SSD,Intel UHD Graphics,32 GB
https://www.amazon.com/FUNYET-Computer-Quad-Core-Processors-Supports/dp/B0CKN9M1S8/ref=mp_s_a_1_32?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-32,N/A,"14 Inch Laptop Computer, Gaming Laptop, 8GB RAM 256GB SSD, Intel Celeron N5095 Processors, FHD 1920 x 1080, Supports 180 Angle Opening, Windows 11 Pro",4.0 out of 5 stars,2 GHz celeron,8 GB DDR4,2666 MHz,256 GB SSD,Intel UHD Graphics,0.01
https://www.amazon.com/ASUS-Gaming-Laptop-Nebula-Display/dp/B0BZQPQD63/ref=mp_s_a_1_33?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-33,N/A,"ASUS ROG Strix G16 (2023) Gaming Laptop, 16” Nebula Display 16:10 QHD 240Hz, GeForce RTX 4070, Intel Core i9-13980HX, 32GB DDR5, 1TB PCIe SSD, Wi-Fi 6E, Windows 11 Pro, G614JI-XS96,Eclipse Gray",4.3 out of 5 stars,5.6 GHz core_i9,4800 MHz,4800 MHz,1 TB SSD,NVIDIA GeForce RTX 4070,12 GB
https://www.amazon.com/Razer-Blade-14-Gaming-Laptop/dp/B0C35ZGB55/ref=mp_s_a_1_30?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-30,N/A,"Razer Blade 14 Gaming Laptop: AMD Ryzen 9 7940HS CPU - NVIDIA GeForce RTX 4060 GPU - 14"" 16:10 QHD+ 240Hz -16GB DDR5 RAM - 1TB SSD - Windows 11 - Vapor Chamber Cooling - Chroma RGB",4.2 out of 5 stars,5.2 GHz ryzen_9_7900x,16 GB DDR5,5600 MHz,1 TB SSD,NVIDIA GeForce RTX 4060,16 GB
https://www.amazon.com/HP-Ryzen-5500U-Graphics-15-ef2099nr/dp/B0C1PQL8QB/ref=mp_s_a_1_36?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-36,N/A,"HP 15 inch Laptop, HD Display, AMD Ryzen 5 5500U, 8 GB RAM, 256 GB SSD, AMD Radeon Graphics, Windows 11 Home, 15-ef2099nr (2023),Silver",4.4 out of 5 stars,4 GHz ryzen_5,8 GB DDR4,2666 MHz,256 GB SSD,AMD Radeon Graphics 5500,8 GB
https://www.amazon.com/MSI-Pulse-GL66-Gaming-Laptop/dp/B09RB9B7SD/ref=mp_s_a_1_35?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-35,N/A,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",4.4 out of 5 stars,1.7 GHz core_i7,16 GB DDR4,3200 MHz,512 GB SSD,NVIDIA GeForce RTX 3070,8 GB
https://www.amazon.com/Dell-Inspiron-Touchscreen-i7-1165G7-3535/dp/B0CL4S2JDG/ref=mp_s_a_1_43?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-43,N/A,"Dell Inspiron 15 15.6"" Laptop (FHD Touchscreen, AMD Ryzen 5 7530U, 16GB RAM, 512GB PCIe SSD, (6-Core Beat i7-1165G7)) Numeric Keypad, Webcam, 2023 Inspiron 3000 3535, Win 11 Home, Carbon Black",4.0 out of 5 stars,2 GHz ryzen_5,16 GB DDR4,3200 MHz,512 GB SSD,AMD Radeon Graphics,16 GB
https://www.amazon.com/HP-12th-Gen-i5-15-dy5399nr/dp/B0BVGHGBPH/ref=mp_s_a_1_39?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-39,N/A,"HP 15.6 inch Laptop, FHD Display, 12th Gen Intel Core i5, 16 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 15-dy5399nr (2023),Silver",4.3 out of 5 stars,4.4 GHz core_i5,16 GB DDR4,2666 MHz,512 GB SSD,Intel UHD Graphics,16 GB
https://www.amazon.com/acer-Aspire-Processor-Graphics-Numeric/dp/B0D12Q3NCR/ref=mp_s_a_1_42?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-42,N/A,"acer Aspire 3 15.6"" FHD Laptop, AMD Ryzen 7 5700U Processor, 16GB RAM, 512GB SSD, AMD Radeon Graphics, Numeric Keypad, 720p HD Webcam, Wi-Fi 6, Windows 11 Pro, Silver, 32GB Hotface USB Card",4.3 out of 5 stars,1.8 GHz ryzen_7,16 GB DDR4, ,512 GB SSD,AMD Radeon Graphics, 
https://www.amazon.com/MSI-Cyborg-i7-12650H-Graphics-Keyboard/dp/B0CHML7569/ref=mp_s_a_1_40?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-40,N/A,"MSI 2023 Newest Cyborg Gaming Laptop, 15.6"" FHD 144Hz Display, Intel Core i7-12650H (10 core), GeForce RTX 4060 Graphics, 64GB DDR5 RAM, 2TB SSD, Backlit Keyboard, USB Type-A&C, Windows 11 Home",5.0 out of 5 stars,4.7 GHz core_i7,DDR5, ,2 TB SSD,NVIDIA GeForce RTX 4060, 
https://www.amazon.com/HP-Pavilion-Touchscreen-Anti-Glare-Processor/dp/B0C4G4L53W/ref=sr_1_51?dib=eyJ2IjoiMSJ9.w0P1RZVg7UFsiLvvQVIsGRDZpzgazrhuhPahFHHi1rSl0bOrTB1z1Fro-AtE3sUA8hqwL9z0Q7nvsEe8zGHEn27dsuuGIftW6N7Ywn3zDT8KSWGKG3F2vLJRvx7u3NNPu-LThS30mM7IB9N5pH4NFwUJ3JU-rFmUQNGoLxA1DGeDzYhacJtH2mdonmsxcQQSYWtiC02X0MCPpX3cbGAS2EDAdx70_W1zWfmG8ztpL1w.e74HfhMFdKLWONsw498NOxm6hk--O_ip5deVBSpj4c4&dib_tag=se&keywords=gaming+laptops&qid=1723289891&sr=8-51,"HP Newest Pavilion 15.6"" HD Touchscreen Anti-Glare Laptop, 16GB RAM, 1TB SSD Storage, Intel Core Processor up to 4.1GHz, Up to 11 Hours Long Battery Life, Type-C, HDMI, Windows 11 Home, Silver","HP Newest Pavilion 15.6"" HD Touchscreen Anti-Glare Laptop, 16GB RAM, 1TB SSD Storage, Intel Core Processor up to 4.1GHz, Up to 11 Hours Long Battery Life, Type-C, HDMI, Windows 11 Home, Silver",4.2 out of 5 stars,4.1 GHz apple_ci3,16 GB DDR4,2400 MHz,1 TB SSD,Intel UHD Graphics,1 GB
https://www.amazon.com/Dell-Inspiron-3530-Laptop-15-6-inch/dp/B09S8C2XTM/ref=mp_s_a_1_44?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-44,N/A,"Dell Inspiron 15 3530 Laptop - 15.6-inch FHD (1920 x 1080) 120Hz Display, Core i5-1335U, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home, Premium Support Migrate - Silver",4.1 out of 5 stars,4.6 GHz core_i5_family,512 GB DDR4,3200 MHz,512 GB SSD,Intel Iris Xe Graphics, 
https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/ref=mp_s_a_1_45?dib=eyJ2IjoiMSJ9.jiQgHz1rqZrK3FbSa7Hg7DyoaclD1SN97zmhETT6_Fpr2XcxndGRGboSIW788kTngMU_ygxWAhpCbn07OB23UaEF99BQlyflrrmYx5Q177WZlwbiQTN9p5yQFifj7lxl8pxK7RptOa2QMSnbDCOVRqII0WseLDao8UFije43vsPupX1wIBtq2aevFqsGAdzK5nTw8VJNXARBsAxiaPOufg.Vc1IMvMWEYivx0BxPTCb01CwqLEiidDN-PVkOZv99x8&dib_tag=se&keywords=gaming+laptops&qid=1723289887&sr=8-45,N/A,"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",4.3 out of 5 stars,3 GHz core_i3,8 GB DDR4,3.4 GHz,256 GB SSD,Intel UHD Graphics,8 GB
https://www.amazon.com/HP-Anti-Glare-Portable-Microsoft-11-ak0040nr/dp/B09F8JJDLW/ref=sr_1_52?dib=eyJ2IjoiMSJ9.w0P1RZVg7UFsiLvvQVIsGRDZpzgazrhuhPahFHHi1rSl0bOrTB1z1Fro-AtE3sUA8hqwL9z0Q7nvsEe8zGHEn27dsuuGIftW6N7Ywn3zDT8KSWGKG3F2vLJRvx7u3NNPu-LThS30mM7IB9N5pH4NFwUJ3JU-rFmUQNGoLxA1DGeDzYhacJtH2mdonmsxcQQSYWtiC02X0MCPpX3cbGAS2EDAdx70_W1zWfmG8ztpL1w.e74HfhMFdKLWONsw498NOxm6hk--O_ip5deVBSpj4c4&dib_tag=se&keywords=gaming+laptops&qid=1723289891&sr=8-52,"HP Stream 11 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 11.6” HD Anti-Glare Display, Windows 11, Long Battery Life, Thin & Portable, Includes Microsoft 365 (11-ak0040nr, 2021 Diamond White)","HP Stream 11 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 11.6” HD Anti-Glare Display, Windows 11, Long Battery Life, Thin & Portable, Includes Microsoft 365 (11-ak0040nr, 2021 Diamond White)",4.2 out of 5 stars,1.1 GHz celeron_n4020,4 GB DDR4, ,SSD,Intel UHD Graphics 600,4 GB
https://www.amazon.com/HP-Pavilion-Computer-i3-1125G4-Graphics/dp/B0CFHD3RPN/ref=sr_1_54?dib=eyJ2IjoiMSJ9.w0P1RZVg7UFsiLvvQVIsGRDZpzgazrhuhPahFHHi1rSl0bOrTB1z1Fro-AtE3sUA8hqwL9z0Q7nvsEe8zGHEn27dsuuGIftW6N7Ywn3zDT8KSWGKG3F2vLJRvx7u3NNPu-LThS30mM7IB9N5pH4NFwUJ3JU-rFmUQNGoLxA1DGeDzYhacJtH2mdonmsxcQQSYWtiC02X0MCPpX3cbGAS2EDAdx70_W1zWfmG8ztpL1w.e74HfhMFdKLWONsw498NOxm6hk--O_ip5deVBSpj4c4&dib_tag=se&keywords=gaming+laptops&qid=1723289891&sr=8-54,"HP 2023 Newest Laptop Pavilion 17.3"" HD+ Laptop Computer, AMD Ryzen 3 7320U(Up to 4.1GHz, Beat i3-1125G4), AMD Radeon Graphics, 8GB DDR5 RAM, 1TB NVMe SSD, WiFi 6, HDMI, Numeric Keypad, Windows 11","HP 2023 Newest Laptop Pavilion 17.3"" HD+ Laptop Computer, AMD Ryzen 3 7320U(Up to 4.1GHz, Beat i3-1125G4), AMD Radeon Graphics, 8GB DDR5 RAM, 1TB NVMe SSD, WiFi 6, HDMI, Numeric Keypad, Windows 11",4.3 out of 5 stars,4.1 GHz ryzen_3,8 GB DDR5, ,1 TB SSD,AMD Radeon Graphics, 
https://www.amazon.com/HP-Victus-15-6-Hexa-Core-i7-11800H/dp/B0CJJ5JZJ7/ref=sr_1_57?dib=eyJ2IjoiMSJ9.w0P1RZVg7UFsiLvvQVIsGRDZpzgazrhuhPahFHHi1rSl0bOrTB1z1Fro-AtE3sUA8hqwL9z0Q7nvsEe8zGHEn27dsuuGIftW6N7Ywn3zDT8KSWGKG3F2vLJRvx7u3NNPu-LThS30mM7IB9N5pH4NFwUJ3JU-rFmUQNGoLxA1DGeDzYhacJtH2mdonmsxcQQSYWtiC02X0MCPpX3cbGAS2EDAdx70_W1zWfmG8ztpL1w.e74HfhMFdKLWONsw498NOxm6hk--O_ip5deVBSpj4c4&dib_tag=se&keywords=gaming+laptops&qid=1723289891&sr=8-57,"HP 2023 Victus 15.6"" 144Hz FHD IPS-Type Display, NVIDIA GeForce RTX 2050, Series Hexa-Core AMD Ryzen 5 7535HS (Beats i7-11800H), 16GB DDR5, 1TB SSD, Wi-Fi 6, Windows 11 Home, Backlit Keyboard/OLY","HP 2023 Victus 15.6"" 144Hz FHD IPS-Type Display, NVIDIA GeForce RTX 2050, Series Hexa-Core AMD Ryzen 5 7535HS (Beats i7-11800H), 16GB DDR5, 1TB SSD, Wi-Fi 6, Windows 11 Home, Backlit Keyboard/OLY",5.0 out of 5 stars,4.5 GHz ryzen_5_4600u,16 DDR5,4800 MHz,1 TB SSD,NVIDIA GeForce RTX 2050, 
